GEO_ID,NAME,B02001_001E,B02001_001M,B02001_002E,B02001_002M,B02001_003E,B02001_003M,B02001_004E,B02001_004M,B02001_005E,B02001_005M,B02001_006E,B02001_006M,B02001_007E,B02001_007M,B02001_008E,B02001_008M,B02001_009E,B02001_009M,B02001_010E,B02001_010M
id,Geographic Area Name,Estimate!!Total:,Margin of Error!!Total:,Estimate!!Total:!!White alone,Margin of Error!!Total:!!White alone,Estimate!!Total:!!Black or African American alone,Margin of Error!!Total:!!Black or African American alone,Estimate!!Total:!!American Indian and Alaska Native alone,Margin of Error!!Total:!!American Indian and Alaska Native alone,Estimate!!Total:!!Asian alone,Margin of Error!!Total:!!Asian alone,Estimate!!Total:!!Native Hawaiian and Other Pacific Islander alone,Margin of Error!!Total:!!Native Hawaiian and Other Pacific Islander alone,Estimate!!Total:!!Some other race alone,Margin of Error!!Total:!!Some other race alone,Estimate!!Total:!!Two or more races:,Margin of Error!!Total:!!Two or more races:,Estimate!!Total:!!Two or more races:!!Two races including Some other race,Margin of Error!!Total:!!Two or more races:!!Two races including Some other race,"Estimate!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races","Margin of Error!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races"
0500000US13295,"Walker County, Georgia",69761,*****,64123,945,4227,1149,42,75,607,551,0,234,155,168,607,443,110,123,497,442
0500000US13297,"Walton County, Georgia",94593,*****,72825,1060,17174,1151,142,237,1793,152,0,234,895,1017,1764,1116,168,262,1596,1117
0500000US13313,"Whitfield County, Georgia",104628,*****,93218,2125,3641,768,414,342,1597,208,0,234,2312,1209,3446,1770,663,696,2783,1384
0500000US15001,"Hawaii County, Hawaii",201513,*****,66070,2100,826,485,1628,2067,47011,5110,23588,2444,3494,3008,58896,5572,553,370,58343,5581
0500000US15003,"Honolulu County, Hawaii",974563,*****,196270,3255,25241,1679,3090,752,428277,7890,101448,4462,16569,3102,203668,9415,6060,1674,197608,9397
0500000US15007,"Kauai County, Hawaii",72293,*****,22554,995,137,270,191,192,21926,2255,8227,1351,744,488,18514,2577,854,777,17660,2622
0500000US15009,"Maui County, Hawaii",167488,20,56312,1809,719,522,1220,744,50627,3335,19330,1303,3890,2111,35390,4056,857,425,34533,4093
0500000US16001,"Ada County, Idaho",481587,*****,434358,3074,6795,1558,3848,1769,11196,1694,655,651,7446,2606,17289,3134,502,407,16787,3113
0500000US16005,"Bannock County, Idaho",87808,*****,77618,1628,729,318,2237,598,1826,398,12,22,1793,874,3593,1476,1069,1142,2524,995
0500000US16019,"Bonneville County, Idaho",119062,*****,108330,1941,374,226,611,461,1866,793,14,28,3812,1983,4055,1067,791,766,3264,757
0500000US16027,"Canyon County, Idaho",229849,*****,181500,4463,1063,618,1567,846,2428,1113,313,364,31590,4696,11388,3312,5600,3132,5788,1222
0500000US16055,"Kootenai County, Idaho",165697,*****,155439,1022,340,306,1411,572,1971,628,9,15,766,492,5761,1257,985,732,4776,1093
0500000US16083,"Twin Falls County, Idaho",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US17001,"Adams County, Illinois",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US17019,"Champaign County, Illinois",209689,*****,149478,1561,28368,1937,341,363,22675,1042,240,245,1789,1104,6798,2216,870,576,5928,2191
0500000US17031,"Cook County, Illinois",5150233,*****,2916176,22217,1189794,7518,16797,3238,395599,4325,2084,991,483181,21416,146602,12068,32075,4359,114527,10183
0500000US17037,"DeKalb County, Illinois",104897,*****,85417,1934,7845,1486,138,255,1958,878,0,195,5587,1945,3952,2082,0,195,3952,2082
0500000US17043,"DuPage County, Illinois",922921,*****,703358,5879,45020,2426,439,270,112874,2145,201,242,30593,4540,30436,4298,6383,2633,24053,3187
0500000US17089,"Kane County, Illinois",532403,*****,394664,9380,30388,3403,2644,1574,21614,1643,429,497,65266,9437,17398,4714,6189,2789,11209,3361
0500000US17091,"Kankakee County, Illinois",109862,*****,88698,995,17177,489,152,179,709,620,0,195,1244,706,1882,903,406,446,1476,770
0500000US17093,"Kendall County, Illinois",128990,*****,105348,3890,10485,529,209,393,3238,1841,0,195,6608,3939,3102,1941,151,241,2951,1974
0500000US17097,"Lake County, Illinois",696535,*****,516918,7645,47300,2604,2373,1460,55381,2290,67,116,51289,7313,23207,3639,4026,1493,19181,3073
0500000US17099,"LaSalle County, Illinois",108669,*****,99522,1251,3359,500,0,195,875,298,0,195,3382,1230,1531,642,175,139,1356,599
0500000US17111,"McHenry County, Illinois",307774,*****,284113,1618,4523,779,387,404,8788,942,0,195,2795,1133,7168,1799,875,791,6293,1554
0500000US17113,"McLean County, Illinois",171517,*****,143711,799,14048,961,141,122,8574,740,92,179,602,538,4349,1314,417,415,3932,1197
0500000US17115,"Macon County, Illinois",104009,*****,80607,338,18749,1044,65,67,1209,337,73,111,264,195,3042,1142,42,72,3000,1137
0500000US17119,"Madison County, Illinois",262966,*****,229354,904,21887,2043,709,330,3490,363,69,131,1667,872,5790,2084,200,233,5590,2070
0500000US17143,"Peoria County, Illinois",179179,*****,129106,1648,32993,1977,81,132,7740,435,13,24,3254,1614,5992,2358,577,591,5415,2169
0500000US17161,"Rock Island County, Illinois",141879,*****,110742,1548,15044,1676,860,574,3082,754,0,195,6195,1808,5956,1511,864,535,5092,1480
0500000US17163,"St. Clair County, Illinois",259686,*****,167199,1062,76052,2154,790,335,3278,695,204,299,1569,871,10594,2184,630,525,9964,2115
0500000US17167,"Sangamon County, Illinois",194672,*****,159527,738,25391,1176,122,142,3902,772,187,298,677,511,4866,1447,105,138,4761,1448
0500000US17179,"Tazewell County, Illinois",131803,*****,126273,397,1433,852,45,81,1375,299,0,195,392,399,2285,961,159,200,2126,906
0500000US17183,"Vermilion County, Illinois",75758,*****,61830,792,10939,721,201,343,611,294,0,195,509,480,1668,861,284,361,1384,859
0500000US17197,"Will County, Illinois",690743,*****,508306,6306,79657,2619,1872,1381,40123,1617,0,195,38044,6497,22741,3849,3104,1356,19637,3433
0500000US17199,"Williamson County, Illinois",66597,*****,59900,401,3004,1243,162,211,1189,865,0,195,259,275,2083,935,307,269,1776,935
0500000US17201,"Winnebago County, Illinois",282572,*****,221622,2126,39076,1819,522,451,7714,1010,0,195,5178,1615,8460,2013,841,478,7619,1991
0500000US18003,"Allen County, Indiana",379299,*****,294918,2861,42717,2612,1316,797,17143,1122,90,108,9586,2524,13529,2805,512,367,13017,2769
0500000US18005,"Bartholomew County, Indiana",83779,*****,70685,2285,794,531,0,201,7136,696,0,201,2390,2174,2774,972,181,285,2593,954
0500000US18011,"Boone County, Indiana",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US18019,"Clark County, Indiana",118302,*****,103343,757,8933,1487,330,534,1577,286,0,201,590,489,3529,1499,0,201,3529,1499
0500000US18035,"Delaware County, Indiana",114135,*****,101399,401,7186,832,114,176,1504,405,0,201,171,177,3761,958,240,345,3521,857
0500000US18039,"Elkhart County, Indiana",206341,*****,171592,4301,12665,1983,261,262,2540,625,42,59,13961,4019,5280,2322,1166,1292,4114,1781
0500000US18043,"Floyd County, Indiana",78522,*****,70985,371,3711,792,192,253,412,336,150,256,62,117,3010,792,268,303,2742,790
0500000US18053,"Grant County, Indiana",65769,*****,57438,637,4315,1072,73,129,736,100,0,201,692,532,2515,1150,67,71,2448,1153
0500000US18057,"Hamilton County, Indiana",338011,*****,290443,1553,14768,1220,529,621,22574,1585,0,201,2416,1483,7281,2341,627,626,6654,2182
0500000US18059,"Hancock County, Indiana",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US18063,"Hendricks County, Indiana",170311,*****,145389,2187,12133,1913,254,199,5902,372,61,115,2592,2044,3980,2043,551,580,3429,1948
0500000US18067,"Howard County, Indiana",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US18081,"Johnson County, Indiana",158167,*****,141559,2326,3655,1108,0,201,6277,1080,81,144,3312,2367,3283,1497,251,263,3032,1610
0500000US18085,"Kosciusko County, Indiana",79456,*****,72911,1308,1174,72,905,1154,1178,892,0,201,1367,810,1921,1113,935,696,986,898
0500000US18089,"Lake County, Indiana",485493,*****,308076,5429,114497,1586,2022,591,7771,730,252,216,39895,5832,12980,2589,4930,1586,8050,1981
0500000US18091,"LaPorte County, Indiana",109888,*****,91110,1284,12032,1250,318,247,737,372,44,68,1618,888,4029,1555,548,555,3481,1561
0500000US18095,"Madison County, Indiana",129569,*****,114100,564,10864,1094,328,242,678,282,0,201,1234,777,2365,1053,87,156,2278,1045
0500000US18097,"Marion County, Indiana",964582,*****,588751,6526,276376,4064,3224,1528,36356,1977,96,162,27387,5739,32392,4365,3737,1547,28655,4015
0500000US18105,"Monroe County, Indiana",148431,*****,127639,697,4950,964,234,246,10784,1065,0,201,575,596,4249,1329,0,201,4249,1329
0500000US18109,"Morgan County, Indiana",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US18127,"Porter County, Indiana",170389,*****,154491,1641,7268,1018,357,389,2494,513,99,128,1765,1036,3915,1474,808,736,3107,1217
0500000US18141,"St. Joseph County, Indiana",271826,*****,209652,2473,34920,3221,1275,624,7243,757,73,95,7783,2174,10880,3187,945,710,9935,3125
0500000US18157,"Tippecanoe County, Indiana",195732,*****,157216,2121,11376,1138,602,569,15892,1149,37,73,5503,2174,5106,1609,783,666,4323,1603
0500000US18163,"Vanderburgh County, Indiana",181451,*****,152831,795,17588,2181,55,115,2824,410,1178,1784,2398,877,4577,1552,377,463,4200,1559
0500000US18167,"Vigo County, Indiana",107038,*****,92535,684,7669,915,175,162,1808,482,97,175,958,401,3796,1046,388,356,3408,987
0500000US18177,"Wayne County, Indiana",65884,*****,58138,1117,2978,753,1329,1013,1004,81,0,201,454,581,1981,753,0,201,1981,753
0500000US19013,"Black Hawk County, Iowa",131228,*****,109363,748,12952,1057,108,139,2636,701,0,165,1138,622,5031,1400,313,293,4718,1371
0500000US19049,"Dallas County, Iowa",93453,*****,84101,786,2699,286,0,165,4686,682,378,677,249,255,1340,863,379,466,961,740
0500000US19061,"Dubuque County, Iowa",97311,*****,89282,731,3823,628,174,194,992,329,597,165,894,784,1549,758,131,168,1418,743
0500000US19103,"Johnson County, Iowa",151140,*****,122583,1433,10895,1385,427,544,9073,905,82,155,3125,1387,4955,1586,137,168,4818,1573
0500000US19113,"Linn County, Iowa",226706,*****,197713,2315,12869,2376,952,454,5685,761,0,165,2229,2182,7258,2528,376,393,6882,2489
0500000US19153,"Polk County, Iowa",490161,*****,411634,2255,38150,1497,1852,627,23959,1417,139,232,5161,1939,9266,1966,577,338,8689,1978
0500000US19155,"Pottawattamie County, Iowa",93206,*****,87339,656,1961,362,477,280,1199,31,0,165,666,467,1564,557,232,290,1332,462
0500000US19163,"Scott County, Iowa",172943,*****,147627,949,13359,1477,796,315,5315,247,0,165,1087,679,4759,1437,177,276,4582,1456
0500000US19169,"Story County, Iowa",97117,*****,81815,473,3084,301,409,278,6628,1327,0,165,1684,519,3497,1469,1100,645,2397,1266
0500000US19193,"Woodbury County, Iowa",103107,*****,88218,1249,3993,971,2002,413,2760,468,0,165,1569,947,4565,1474,285,353,4280,1395
0500000US20015,"Butler County, Kansas",66911,*****,61543,991,2395,905,298,273,1265,96,0,181,98,129,1312,457,125,247,1187,365
0500000US20045,"Douglas County, Kansas",122259,*****,100869,863,4299,977,2274,897,6936,777,0,181,826,555,7055,1479,165,198,6890,1494
0500000US20091,"Johnson County, Kansas",602401,*****,510809,3399,28957,1692,1003,565,31389,1550,407,267,10454,3024,19382,2410,1175,806,18207,2409
0500000US20103,"Leavenworth County, Kansas",81758,*****,68073,984,7093,1112,867,338,1102,509,24,45,1826,1145,2773,1058,408,418,2365,1001
0500000US20161,"Riley County, Kansas",74232,*****,61679,927,2535,1128,1466,1515,3501,652,991,1234,608,497,3452,1345,0,181,3452,1345
0500000US20173,"Sedgwick County, Kansas",516042,*****,401414,4652,44165,2697,4395,1936,22311,1467,122,166,17645,4014,25990,3174,1695,981,24295,3150
0500000US20177,"Shawnee County, Kansas",176875,*****,143014,2294,16522,764,1434,607,2180,568,0,181,7906,2327,5819,1247,961,603,4858,1157
0500000US20209,"Wyandotte County, Kansas",165429,*****,94177,2584,36575,1583,901,387,8747,383,100,168,17626,2587,7303,1544,1903,889,5400,1519
0500000US21015,"Boone County, Kentucky",133581,*****,121911,890,2618,1819,0,201,3807,230,0,201,2255,2174,2990,998,0,201,2990,998
0500000US21029,"Bullitt County, Kentucky",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US21037,"Campbell County, Kentucky",93584,*****,87404,685,2384,815,71,132,819,173,162,240,697,754,2047,898,220,328,1827,810
0500000US21047,"Christian County, Kentucky",70461,*****,49144,911,15715,1125,351,576,1231,503,991,933,1056,991,1973,1083,135,260,1838,1100
0500000US21059,"Daviess County, Kentucky",101511,*****,90670,1177,2509,1001,296,320,4736,1496,48,85,1403,1188,1849,861,250,278,1599,815
0500000US21067,"Fayette County, Kentucky",323152,*****,237490,2529,47878,2189,708,578,13446,770,51,60,9032,2539,14547,3432,3482,2316,11065,2769
0500000US21093,"Hardin County, Kentucky",110958,*****,87590,901,13506,1549,4,8,3063,826,356,351,1125,650,5314,1683,827,764,4487,1447
0500000US21111,"Jefferson County, Kentucky",766757,*****,546872,2349,171781,3133,1302,482,22829,1186,502,87,5032,1646,18439,3205,642,507,17797,3117
0500000US21117,"Kenton County, Kentucky",166998,*****,150351,1530,6710,1190,205,238,2219,274,0,201,2182,1462,5331,1445,283,321,5048,1366
0500000US21145,"McCracken County, Kentucky",65418,*****,55310,497,5307,895,724,707,727,76,0,201,343,349,3007,965,345,445,2662,889
0500000US21151,"Madison County, Kentucky",92987,*****,84907,667,3616,1112,470,411,527,497,1189,1421,398,503,1880,957,0,201,1880,957
0500000US21185,"Oldham County, Kentucky",66799,*****,61450,180,3474,339,0,201,1133,209,30,53,21,27,691,437,39,91,652,404
0500000US21227,"Warren County, Kentucky",132896,*****,107619,1486,11640,1968,509,766,5895,573,292,381,2370,1255,4571,2071,506,595,4065,1920
0500000US22005,"Ascension Parish, Louisiana",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US22015,"Bossier Parish, Louisiana",127039,*****,90720,1137,29422,808,831,300,2756,243,0,224,1096,897,2214,1180,479,581,1735,1042
0500000US22017,"Caddo Parish, Louisiana",240204,*****,110929,1221,119896,1060,879,420,2944,719,400,454,797,650,4359,1667,1329,1045,3030,1158
0500000US22019,"Calcasieu Parish, Louisiana",203436,*****,141761,1184,51058,1772,133,161,3176,115,33,64,2121,1267,5154,1674,208,232,4946,1618
0500000US22033,"East Baton Rouge Parish, Louisiana",440059,*****,202115,2476,207515,1430,664,427,14095,1953,0,224,8907,2329,6763,2732,1083,946,5680,2450
0500000US22045,"Iberia Parish, Louisiana",69830,*****,41591,941,22861,825,74,129,1745,445,0,224,1875,1255,1684,990,321,429,1363,905
0500000US22051,"Jefferson Parish, Louisiana",432493,*****,272355,4393,117383,2150,2290,591,19571,554,46,80,11414,3762,9434,2358,1769,1180,7665,1908
0500000US22055,"Lafayette Parish, Louisiana",244390,*****,168574,1117,65388,1433,908,412,4521,614,0,224,1894,1141,3105,1009,255,233,2850,923
0500000US22057,"Lafourche Parish, Louisiana",97614,*****,78421,915,13911,676,1937,500,550,493,0,224,0,224,2795,1309,430,754,2365,994
0500000US22063,"Livingston Parish, Louisiana",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US22071,"Orleans Parish, Louisiana",390144,*****,132595,2662,229418,1598,1349,517,11049,393,29,48,7684,3127,8020,1612,617,350,7403,1582
0500000US22073,"Ouachita Parish, Louisiana",153279,*****,87618,2376,57876,718,273,167,1127,365,0,224,4287,2388,2098,881,79,135,2019,849
0500000US22079,"Rapides Parish, Louisiana",129648,*****,82021,628,41183,1482,283,209,1663,308,0,224,943,525,3555,1476,81,157,3474,1474
0500000US22097,"St. Landry Parish, Louisiana",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US22103,"St. Tammany Parish, Louisiana",260419,*****,214124,2639,34215,1933,2282,843,3616,973,0,224,1793,1732,4389,1682,564,443,3825,1568
0500000US22105,"Tangipahoa Parish, Louisiana",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US22109,"Terrebonne Parish, Louisiana",110461,*****,77626,1242,21372,909,5533,1091,1218,305,0,224,1499,1242,3213,1454,0,224,3213,1454
0500000US23001,"Androscoggin County, Maine",108277,*****,98890,622,3755,1333,8,12,1039,321,0,172,409,355,4176,1487,184,311,3992,1446
0500000US23003,"Aroostook County, Maine",67055,*****,63388,186,651,404,1452,243,333,143,0,172,143,193,1088,519,7,12,1081,519
0500000US23005,"Cumberland County, Maine",295003,*****,269684,1139,10161,1343,1027,560,6590,807,30,63,1126,778,6385,1616,356,396,6029,1553
0500000US23011,"Kennebec County, Maine",122302,*****,116835,324,1802,1369,132,223,574,374,0,172,422,303,2537,1276,91,140,2446,1261
0500000US23019,"Penobscot County, Maine",152148,*****,142957,925,1313,357,2101,561,1708,561,65,113,1040,802,2964,939,117,173,2847,943
0500000US23031,"York County, Maine",207641,*****,197350,789,2374,443,1376,613,2314,719,56,96,839,640,3332,1037,579,441,2753,920
0500000US24001,"Allegany County, Maryland",70416,*****,61563,317,5642,811,124,106,815,173,15,60,53,95,2204,829,95,86,2109,807
0500000US24003,"Anne Arundel County, Maryland",579234,*****,417915,3543,101926,3217,1312,950,21617,1828,103,112,10105,3467,26256,3799,1739,1246,24517,3278
0500000US24005,"Baltimore County, Maryland",827370,*****,483230,4914,248401,3665,2305,650,50514,1949,429,62,20267,5322,22224,3809,2224,1285,20000,3605
0500000US24009,"Calvert County, Maryland",92525,*****,75277,413,11807,1207,208,283,1448,762,54,112,205,330,3526,1435,0,210,3526,1435
0500000US24013,"Carroll County, Maryland",168447,*****,153803,821,6294,893,456,424,3332,473,0,210,706,407,3856,1059,0,210,3856,1059
0500000US24015,"Cecil County, Maryland",102855,*****,90092,1165,7715,1247,0,210,1859,170,0,210,369,382,2820,1055,441,569,2379,1005
0500000US24017,"Charles County, Maryland",163257,*****,66778,1721,82621,1694,182,200,5467,575,50,80,2036,1366,6123,1522,354,415,5769,1500
0500000US24021,"Frederick County, Maryland",259547,*****,206661,2342,27065,3034,963,692,12349,890,77,129,3076,1227,9356,2650,782,722,8574,2298
0500000US24025,"Harford County, Maryland",255441,*****,199416,1565,36306,2200,165,304,7299,966,92,173,3310,1316,8853,2298,422,329,8431,2260
0500000US24027,"Howard County, Maryland",325690,*****,179563,2349,64061,2056,1609,956,60235,1699,230,252,3873,1703,16119,2759,1471,1116,14648,2530
0500000US24031,"Montgomery County, Maryland",1050688,*****,536605,10545,200076,3325,4413,1444,157335,2917,252,319,106894,10680,45113,4896,7886,2645,37227,3942
0500000US24033,"Prince George's County, Maryland",909327,*****,145611,6254,561709,4564,3262,557,37198,1585,741,782,134238,6346,26568,4024,2306,846,24262,4039
0500000US24037,"St. Mary's County, Maryland",113510,*****,87179,1533,17644,1172,102,198,2390,1082,0,210,1769,1379,4426,1680,362,520,4064,1530
0500000US24043,"Washington County, Maryland",151049,*****,121625,1446,18086,1802,109,149,3125,300,111,141,2104,1388,5889,1965,185,170,5704,1962
0500000US24045,"Wicomico County, Maryland",103609,*****,67608,1456,26744,1574,785,805,3333,349,56,107,2332,1563,2751,1187,377,601,2374,1097
0500000US24510,"Baltimore city, Maryland",593490,*****,179979,3430,371243,2369,2206,606,15776,831,243,272,11425,3780,12618,2467,1377,960,11241,2288
0500000US25001,"Barnstable County, Massachusetts",212990,*****,194743,1563,6639,1527,1590,438,2294,839,0,216,2589,1493,5135,1678,460,388,4675,1668
0500000US25003,"Berkshire County, Massachusetts",124944,*****,111686,871,3863,1118,173,237,2121,305,0,216,3009,953,4092,1087,547,309,3545,1049
0500000US25005,"Bristol County, Massachusetts",565217,*****,474159,4365,28293,2621,1814,875,13244,1091,89,138,31747,4723,15871,3280,4403,1985,11468,2538
0500000US25009,"Essex County, Massachusetts",789034,*****,609454,8857,35703,3554,1863,880,28130,1540,208,314,92425,9361,21251,4117,6288,2256,14963,3156
0500000US25011,"Franklin County, Massachusetts",70180,*****,64622,668,912,414,63,75,1030,474,0,216,1228,715,2325,738,170,157,2155,721
0500000US25013,"Hampden County, Massachusetts",466372,*****,372569,5220,41626,3415,976,541,11951,1381,267,401,20863,4585,18120,3703,2360,1230,15760,3497
0500000US25015,"Hampshire County, Massachusetts",160830,*****,139472,1252,3331,1048,196,203,9022,915,332,463,2127,910,6350,1645,650,580,5700,1484
0500000US25017,"Middlesex County, Massachusetts",1611699,*****,1213313,7228,87408,3228,4257,915,199515,4438,958,287,53018,7863,53230,6484,7023,2299,46207,5777
0500000US25021,"Norfolk County, Massachusetts",706775,*****,536931,3422,51241,3154,1540,685,83177,2038,243,229,11483,2613,22160,4057,2611,1433,19549,3951
0500000US25023,"Plymouth County, Massachusetts",521202,*****,427519,4211,59873,3052,1168,533,8497,791,0,216,12369,4038,11776,2829,2597,1062,9179,2657
0500000US25025,"Suffolk County, Massachusetts",803907,*****,443334,8803,178818,4663,1814,800,71580,1812,616,236,44334,6178,63411,6886,5771,1921,57640,6874
0500000US25027,"Worcester County, Massachusetts",830622,*****,693808,5190,42274,2861,2304,1203,42327,1765,285,204,23453,5163,26171,3732,4493,1462,21678,3369
0500000US26005,"Allegan County, Michigan",118081,*****,110852,1032,1825,439,554,479,372,309,0,175,664,595,3814,932,507,451,3307,839
0500000US26017,"Bay County, Michigan",103126,*****,97404,538,1778,411,204,219,406,300,0,175,553,404,2781,464,223,224,2558,410
0500000US26021,"Berrien County, Michigan",153401,*****,121331,1206,22252,1317,876,386,2557,696,0,175,1338,821,5047,1585,782,637,4265,1525
0500000US26025,"Calhoun County, Michigan",134159,*****,107815,1308,14238,1250,812,593,3765,516,0,175,1374,1395,6155,1418,702,507,5453,1356
0500000US26037,"Clinton County, Michigan",79595,*****,73461,751,1786,259,114,153,1167,152,0,175,994,472,2073,501,302,357,1771,325
0500000US26045,"Eaton County, Michigan",110268,*****,95546,1312,8178,1171,939,558,2591,679,0,175,135,175,2879,862,0,175,2879,862
0500000US26049,"Genesee County, Michigan",405813,*****,301546,1441,81575,2992,2048,809,3919,666,91,129,1845,905,14789,3073,1719,1025,13070,2800
0500000US26055,"Grand Traverse County, Michigan",93088,*****,88601,425,853,625,531,477,538,356,177,285,0,175,2388,861,0,175,2388,861
0500000US26065,"Ingham County, Michigan",292406,*****,218215,1455,36629,2593,2002,534,20590,875,0,175,2198,873,12772,2921,868,430,11904,2950
0500000US26073,"Isabella County, Michigan",69872,*****,61646,376,2098,389,2292,474,1275,245,0,175,171,193,2390,641,70,94,2320,632
0500000US26075,"Jackson County, Michigan",158510,*****,138115,775,10910,1382,488,270,1583,399,0,175,644,529,6770,1597,186,175,6584,1600
0500000US26077,"Kalamazoo County, Michigan",265066,*****,211916,2567,31139,3876,521,373,6344,1276,0,175,2396,1101,12750,2980,636,547,12114,2966
0500000US26081,"Kent County, Michigan",656955,*****,520702,5019,60661,3774,1631,647,19244,1633,48,81,21116,4591,33553,4804,3083,1432,30470,4532
0500000US26087,"Lapeer County, Michigan",87607,*****,83183,746,1264,146,165,161,625,243,0,175,830,595,1540,520,17,33,1523,512
0500000US26091,"Lenawee County, Michigan",98451,*****,92654,296,1889,248,336,242,361,253,47,99,367,240,2797,443,31,50,2766,449
0500000US26093,"Livingston County, Michigan",191995,*****,185219,366,888,258,569,364,2191,433,0,175,328,350,2800,657,44,72,2756,646
0500000US26099,"Macomb County, Michigan",873972,*****,697499,2842,102177,3317,3137,1628,38878,1403,675,261,5450,2738,26156,3655,946,388,25210,3629
0500000US26103,"Marquette County, Michigan",66699,*****,62116,296,1074,316,491,287,433,209,39,83,153,270,2393,556,82,104,2311,540
0500000US26111,"Midland County, Michigan",83156,*****,77214,566,1125,542,413,231,1964,331,0,175,823,506,1617,578,0,175,1617,578
0500000US26115,"Monroe County, Michigan",150500,*****,141315,790,3215,620,618,391,595,320,0,175,490,454,4267,935,258,369,4009,809
0500000US26121,"Muskegon County, Michigan",173566,*****,140494,1260,23136,1392,1513,634,772,177,65,114,1392,955,6194,1583,583,573,5611,1511
0500000US26125,"Oakland County, Michigan",1257584,*****,942056,2722,170588,3331,3368,970,101642,2040,172,207,7179,2061,32579,4126,2962,1060,29617,3945
0500000US26139,"Ottawa County, Michigan",291830,*****,260091,3586,5010,1463,879,619,8595,1008,0,175,9880,3943,7375,1662,464,445,6911,1636
0500000US26145,"Saginaw County, Michigan",190539,*****,144761,1295,35251,1228,752,454,2517,512,0,175,2174,1126,5084,1562,707,499,4377,1452
0500000US26147,"St. Clair County, Michigan",159128,*****,148702,980,4789,819,246,218,962,382,133,182,1213,958,3083,818,77,73,3006,819
0500000US26155,"Shiawassee County, Michigan",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US26159,"Van Buren County, Michigan",75677,*****,67466,1246,2493,462,172,165,513,296,0,175,2376,1242,2657,700,202,262,2455,631
0500000US26161,"Washtenaw County, Michigan",367601,*****,270532,1431,44448,1824,1564,595,33018,1439,0,175,2391,884,15648,2686,964,764,14684,2527
0500000US26163,"Wayne County, Michigan",1749343,*****,922540,6199,674108,4543,7182,1562,61182,2484,110,131,38571,5654,45650,5146,4501,1217,41149,4836
0500000US27003,"Anoka County, Minnesota",356921,*****,293048,1839,25635,2005,2103,780,17982,1080,42,73,6295,1634,11816,2429,1000,645,10816,2174
0500000US27013,"Blue Earth County, Minnesota",67653,*****,61178,411,3281,559,185,261,1683,248,0,149,322,326,1004,560,8,14,996,560
0500000US27019,"Carver County, Minnesota",105089,*****,95967,866,345,226,258,206,4958,821,18,39,943,733,2600,852,283,247,2317,818
0500000US27035,"Crow Wing County, Minnesota",65055,*****,62182,342,634,370,668,492,356,337,0,149,328,331,887,590,124,159,763,571
0500000US27037,"Dakota County, Minnesota",429021,*****,345069,3175,31116,1837,1432,709,22343,1716,0,149,13897,3791,15164,2768,1469,847,13695,2638
0500000US27053,"Hennepin County, Minnesota",1265843,*****,904234,5805,165711,4689,8044,2239,92825,2290,746,262,38723,5431,55560,6172,5866,2951,49694,5257
0500000US27109,"Olmsted County, Minnesota",158293,*****,132020,685,9797,1546,363,268,10027,821,441,565,874,562,4771,1607,195,252,4576,1561
0500000US27123,"Ramsey County, Minnesota",550321,*****,361977,2530,68554,3391,2639,736,82800,1832,130,156,9542,2363,24679,3965,1851,882,22828,3951
0500000US27131,"Rice County, Minnesota",66972,*****,57069,1066,2986,869,842,711,1450,281,0,149,1850,999,2775,1049,730,875,2045,948
0500000US27137,"St. Louis County, Minnesota",199070,*****,182664,638,3517,604,4018,669,2065,558,106,130,992,699,5708,1112,526,397,5182,1108
0500000US27139,"Scott County, Minnesota",149013,*****,123678,2213,7320,1592,434,238,7793,1366,6,12,3354,2229,6428,2256,292,446,6136,2188
0500000US27141,"Sherburne County, Minnesota",97238,*****,88982,865,3087,697,615,292,833,435,0,149,1432,791,2289,870,199,298,2090,849
0500000US27145,"Stearns County, Minnesota",161075,*****,139161,1100,11539,1471,323,310,2837,725,0,149,1928,1051,5287,1851,547,561,4740,1714
0500000US27163,"Washington County, Minnesota",262440,*****,220422,1302,11888,1744,475,301,17099,901,80,130,2887,1032,9589,2722,1977,1277,7612,2106
0500000US27171,"Wright County, Minnesota",138377,*****,128720,1187,2281,715,454,443,1497,526,0,149,2441,1251,2984,981,325,372,2659,871
